,,0
total_deaths_per_million,female_smokers,0.3681634004020207
gdp_per_capita,life_expectancy,0.369001494218883
life_expectancy,gdp_per_capita,0.369001494218883
new_cases_smoothed_per_million,new_cases_per_million,0.3703730291344391
new_cases_per_million,new_cases_smoothed_per_million,0.3703730291344391
new_deaths_smoothed,new_deaths,0.373170304759655
new_deaths,new_deaths_smoothed,0.373170304759655
total_boosters_per_hundred,excess_mortality_cumulative_per_million,0.3731870374167295
excess_mortality_cumulative_per_million,total_boosters_per_hundred,0.3731870374167295
weekly_hosp_admissions_per_million,weekly_icu_admissions,0.3743956944572877
weekly_icu_admissions,weekly_hosp_admissions_per_million,0.3743956944572877
people_fully_vaccinated_per_hundred,excess_mortality_cumulative_per_million,0.37521977900231385
excess_mortality_cumulative_per_million,people_fully_vaccinated_per_hundred,0.37521977900231385
new_cases,new_cases_smoothed,0.3758709124547384
new_cases_smoothed,new_cases,0.3758709124547384
total_vaccinations_per_hundred,excess_mortality_cumulative_per_million,0.37741455585016587
excess_mortality_cumulative_per_million,total_vaccinations_per_hundred,0.37741455585016587
male_smokers,reproduction_rate,0.3796714268656638
reproduction_rate,male_smokers,0.3796714268656638
weekly_hosp_admissions_per_million,hosp_patients,0.3797183721672672
hosp_patients,weekly_hosp_admissions_per_million,0.3797183721672672
people_vaccinated_per_hundred,excess_mortality_cumulative_per_million,0.3806068220361604
excess_mortality_cumulative_per_million,people_vaccinated_per_hundred,0.3806068220361604
icu_patients_per_million,hosp_patients,0.38128107394863353
hosp_patients,icu_patients_per_million,0.38128107394863353
diabetes_prevalence,life_expectancy,0.38183343682504456
life_expectancy,diabetes_prevalence,0.38183343682504456
hospital_beds_per_thousand,excess_mortality_cumulative_per_million,0.38186467639846333
excess_mortality_cumulative_per_million,hospital_beds_per_thousand,0.38186467639846333
excess_mortality_cumulative_per_million,female_smokers,0.3836060534592268
female_smokers,excess_mortality_cumulative_per_million,0.3836060534592268
handwashing_facilities,cardiovasc_death_rate,0.38426635472925225
cardiovasc_death_rate,handwashing_facilities,0.38426635472925225
human_development_index,diabetes_prevalence,0.3847606234149421
diabetes_prevalence,human_development_index,0.3847606234149421
gdp_per_capita,female_smokers,0.3866536164272384
female_smokers,gdp_per_capita,0.3866536164272384
reproduction_rate,aged_70_older,0.38816044684721834
aged_70_older,reproduction_rate,0.38816044684721834
excess_mortality_cumulative_per_million,median_age,0.3915210085236071
median_age,excess_mortality_cumulative_per_million,0.3915210085236071
total_deaths_per_million,aged_65_older,0.3916033324937693
aged_65_older,total_deaths_per_million,0.3916033324937693
aged_70_older,total_deaths_per_million,0.39695876174373373
total_deaths_per_million,aged_70_older,0.39695876174373373
excess_mortality,new_deaths_smoothed_per_million,0.40692104178626604
male_smokers,aged_70_older,0.4070679258077123
aged_70_older,male_smokers,0.4070679258077123
new_people_vaccinated_smoothed,new_vaccinations,0.40873247122163137
new_vaccinations,new_people_vaccinated_smoothed,0.40873247122163137
weekly_hosp_admissions,weekly_hosp_admissions_per_million,0.411469364182357
weekly_hosp_admissions_per_million,weekly_hosp_admissions,0.411469364182357
total_tests_per_thousand,total_cases_per_million,0.41268820478499785
total_cases_per_million,total_tests_per_thousand,0.41268820478499785
people_vaccinated,total_vaccinations_per_hundred,0.4129004294178026
total_vaccinations_per_hundred,people_vaccinated,0.4129004294178026
excess_mortality_cumulative_per_million,aged_70_older,0.4138742222823178
aged_70_older,excess_mortality_cumulative_per_million,0.4138742222823178
new_cases_smoothed,total_deaths,0.4159649195311778
total_deaths,new_cases_smoothed,0.4159649195311778
aged_65_older,reproduction_rate,0.41727091470226224
reproduction_rate,aged_65_older,0.41727091470226224
people_fully_vaccinated,total_vaccinations_per_hundred,0.4207825213611532
total_vaccinations_per_hundred,people_fully_vaccinated,0.4207825213611532
human_development_index,stringency_index,0.4207886138664703
stringency_index,human_development_index,0.4207886138664703
excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,0.4245879769263384
excess_mortality_cumulative_per_million,excess_mortality_cumulative_absolute,0.4245879769263384
total_vaccinations_per_hundred,total_vaccinations,0.4304187620051486
total_vaccinations,total_vaccinations_per_hundred,0.4304187620051486
weekly_icu_admissions,icu_patients_per_million,0.4305805720076864
icu_patients_per_million,weekly_icu_admissions,0.4305805720076864
life_expectancy,aged_65_older,0.4315851891976926
aged_65_older,life_expectancy,0.4315851891976926
new_deaths_smoothed,total_deaths,0.4324621687059704
total_deaths,new_deaths_smoothed,0.4324621687059704
aged_65_older,excess_mortality_cumulative_per_million,0.43247824503772453
excess_mortality_cumulative_per_million,aged_65_older,0.43247824503772453
male_smokers,hospital_beds_per_thousand,0.4330191932851337
hospital_beds_per_thousand,male_smokers,0.4330191932851337
life_expectancy,aged_70_older,0.4358447964467546
aged_70_older,life_expectancy,0.4358447964467546
excess_mortality,excess_mortality_cumulative,0.44505372064665893
excess_mortality_cumulative,excess_mortality,0.44505372064665893
hosp_patients,hosp_patients_per_million,0.4452436695073456
hosp_patients_per_million,hosp_patients,0.4452436695073456
new_vaccinations,new_vaccinations_smoothed,0.445303857090107
new_vaccinations_smoothed,new_vaccinations,0.445303857090107
people_vaccinated_per_hundred,people_vaccinated,0.44747070330396727
people_vaccinated,people_vaccinated_per_hundred,0.44747070330396727
people_fully_vaccinated,people_vaccinated_per_hundred,0.4500206844179298
people_vaccinated_per_hundred,people_fully_vaccinated,0.4500206844179298
people_vaccinated,people_fully_vaccinated_per_hundred,0.45177422415551666
people_fully_vaccinated_per_hundred,people_vaccinated,0.45177422415551666
aged_65_older,male_smokers,0.45258160648103735
male_smokers,aged_65_older,0.45258160648103735
cardiovasc_death_rate,male_smokers,0.4534146533545649
male_smokers,cardiovasc_death_rate,0.4534146533545649
total_vaccinations,people_vaccinated_per_hundred,0.45565047016973514
people_vaccinated_per_hundred,total_vaccinations,0.45565047016973514
people_fully_vaccinated,people_fully_vaccinated_per_hundred,0.460788487439955
people_fully_vaccinated_per_hundred,people_fully_vaccinated,0.460788487439955
icu_patients_per_million,icu_patients,0.4632043347120889
icu_patients,icu_patients_per_million,0.4632043347120889
new_tests,icu_patients,0.4640470786042398
icu_patients,new_tests,0.4640470786042398
people_fully_vaccinated_per_hundred,total_vaccinations,0.46643470692416333
total_vaccinations,people_fully_vaccinated_per_hundred,0.46643470692416333
total_vaccinations_per_hundred,total_boosters,0.46650410285199834
total_boosters,total_vaccinations_per_hundred,0.46650410285199834
reproduction_rate,median_age,0.4689905540527867
median_age,reproduction_rate,0.4689905540527867
new_tests,hosp_patients,0.46949660629679757
hosp_patients,new_tests,0.46949660629679757
weekly_hosp_admissions,new_tests,0.4736290876218509
new_tests,weekly_hosp_admissions,0.4736290876218509
total_boosters,people_vaccinated_per_hundred,0.4740137244179557
people_vaccinated_per_hundred,total_boosters,0.4740137244179557
human_development_index,cardiovasc_death_rate,0.47622961039151984
cardiovasc_death_rate,human_development_index,0.47622961039151984
female_smokers,hospital_beds_per_thousand,0.48069373192936526
hospital_beds_per_thousand,female_smokers,0.48069373192936526
people_fully_vaccinated_per_hundred,total_deaths_per_million,0.4851568077729064
total_deaths_per_million,people_fully_vaccinated_per_hundred,0.4851568077729064
total_deaths_per_million,people_vaccinated_per_hundred,0.49223348956981583
people_vaccinated_per_hundred,total_deaths_per_million,0.49223348956981583
new_cases_smoothed,new_deaths_smoothed,0.4926841330443729
new_deaths_smoothed,new_cases_smoothed,0.4926841330443729
total_boosters,people_fully_vaccinated_per_hundred,0.4929060436717937
people_fully_vaccinated_per_hundred,total_boosters,0.4929060436717937
gdp_per_capita,aged_70_older,0.49346556900646177
aged_70_older,gdp_per_capita,0.49346556900646177
total_tests_per_thousand,new_tests_per_thousand,0.49488032604015
new_tests_per_thousand,total_tests_per_thousand,0.49488032604015
total_vaccinations_per_hundred,total_deaths_per_million,0.49792414418795056
total_deaths_per_million,total_vaccinations_per_hundred,0.49792414418795056
female_smokers,human_development_index,0.499348742298175
human_development_index,female_smokers,0.499348742298175
new_deaths,new_cases,0.5006144421179263
new_cases,new_deaths,0.5006144421179263
life_expectancy,human_development_index,0.500749861725416
human_development_index,life_expectancy,0.500749861725416
median_age,female_smokers,0.5010918950710556
female_smokers,median_age,0.5010918950710556
excess_mortality_cumulative,total_deaths_per_million,0.5023784768285403
total_deaths_per_million,excess_mortality_cumulative,0.5023784768285403
human_development_index,gdp_per_capita,0.502730418998956
gdp_per_capita,human_development_index,0.502730418998956
hospital_beds_per_thousand,human_development_index,0.5053778367611779
human_development_index,hospital_beds_per_thousand,0.5053778367611779
median_age,gdp_per_capita,0.5079094738029533
gdp_per_capita,median_age,0.5079094738029533
total_deaths_per_million,total_boosters_per_hundred,0.508003986356108
total_boosters_per_hundred,total_deaths_per_million,0.508003986356108
hospital_beds_per_thousand,median_age,0.5091448507447109
median_age,hospital_beds_per_thousand,0.5091448507447109
median_age,male_smokers,0.5143071582948752
male_smokers,median_age,0.5143071582948752
weekly_icu_admissions_per_million,weekly_icu_admissions,0.5165857462763351
weekly_icu_admissions,weekly_icu_admissions_per_million,0.5165857462763351
aged_65_older,gdp_per_capita,0.5228941629454489
gdp_per_capita,aged_65_older,0.5228941629454489
new_tests_smoothed,tests_per_case,0.5388300128207636
tests_per_case,new_tests_smoothed,0.5388300128207636
total_cases_per_million,people_vaccinated_per_hundred,0.5402490400799429
people_vaccinated_per_hundred,total_cases_per_million,0.5402490400799429
hosp_patients_per_million,weekly_hosp_admissions_per_million,0.5432720021418763
weekly_hosp_admissions_per_million,hosp_patients_per_million,0.5432720021418763
life_expectancy,median_age,0.5547863522461961
median_age,life_expectancy,0.5547863522461961
total_cases_per_million,people_fully_vaccinated_per_hundred,0.558567300837408
people_fully_vaccinated_per_hundred,total_cases_per_million,0.558567300837408
reproduction_rate,stringency_index,0.5587551999092273
stringency_index,reproduction_rate,0.5587551999092273
reproduction_rate,human_development_index,0.559742496697749
human_development_index,reproduction_rate,0.559742496697749
male_smokers,female_smokers,0.560243174371929
female_smokers,male_smokers,0.560243174371929
hospital_beds_per_thousand,aged_70_older,0.5653796022614226
aged_70_older,hospital_beds_per_thousand,0.5653796022614226
total_deaths_per_million,total_cases_per_million,0.5670596922191676
total_cases_per_million,total_deaths_per_million,0.5670596922191676
icu_patients_per_million,weekly_hosp_admissions_per_million,0.572693272200184
weekly_hosp_admissions_per_million,icu_patients_per_million,0.572693272200184
human_development_index,aged_70_older,0.5790583154719439
aged_70_older,human_development_index,0.5790583154719439
total_vaccinations_per_hundred,total_cases_per_million,0.5878111064843117
total_cases_per_million,total_vaccinations_per_hundred,0.5878111064843117
aged_65_older,hospital_beds_per_thousand,0.5922122366853491
hospital_beds_per_thousand,aged_65_older,0.5922122366853491
male_smokers,human_development_index,0.5922603014886841
human_development_index,male_smokers,0.5922603014886841
weekly_icu_admissions_per_million,icu_patients_per_million,0.5978617937428486
icu_patients_per_million,weekly_icu_admissions_per_million,0.5978617937428486
weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,0.6087174047987096
weekly_hosp_admissions_per_million,weekly_icu_admissions_per_million,0.6087174047987096
total_boosters_per_hundred,total_cases_per_million,0.6241934267521165
total_cases_per_million,total_boosters_per_hundred,0.6241934267521165
human_development_index,aged_65_older,0.6400932371737392
aged_65_older,human_development_index,0.6400932371737392
aged_70_older,female_smokers,0.6438272842127531
female_smokers,aged_70_older,0.6438272842127531
icu_patients_per_million,hosp_patients_per_million,0.6478993794754075
hosp_patients_per_million,icu_patients_per_million,0.6478993794754075
female_smokers,aged_65_older,0.6825094730458988
aged_65_older,female_smokers,0.6825094730458988
new_tests_smoothed_per_thousand,new_tests_per_thousand,0.7164469589054467
new_tests_per_thousand,new_tests_smoothed_per_thousand,0.7164469589054467
median_age,human_development_index,0.7280257141243694
human_development_index,median_age,0.7280257141243694
excess_mortality_cumulative_per_million,excess_mortality_cumulative,0.7302982083538161
excess_mortality_cumulative,excess_mortality_cumulative_per_million,0.7302982083538161
new_tests_smoothed_per_thousand,total_tests_per_thousand,0.7465930996226867
total_tests_per_thousand,new_tests_smoothed_per_thousand,0.7465930996226867
excess_mortality_cumulative_per_million,total_deaths_per_million,0.7493893940855255
total_deaths_per_million,excess_mortality_cumulative_per_million,0.7493893940855255
new_people_vaccinated_smoothed_per_hundred,new_vaccinations_smoothed_per_million,0.7507964871694977
new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,0.7507964871694977
